dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1650420000,2022-04-20 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.18,,13.89,17.07,15.18,18.32,1018,,,81,1.85,237,,,,,,54,803,Clouds,broken clouds,04n
1650423600,2022-04-20 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.59,,13.69,16.47,15.18,18.88,1019,,,83,1.04,203,,,,,,68,803,Clouds,broken clouds,04n
1650427200,2022-04-20 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.59,,14.24,16.55,14.18,18.88,1020,,,86,1.32,222,,,,,,56,803,Clouds,broken clouds,04n
1650430800,2022-04-20 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.43,,14.79,16.48,14.18,18.32,1020,,,90,1.33,243,,,,,,48,802,Clouds,scattered clouds,03n
1650434400,2022-04-20 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.73,,14.38,16.7,13.18,17.77,1020,,,86,1.49,237,,,,,,48,802,Clouds,scattered clouds,03n
1650438000,2022-04-20 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.11,,13.95,16.05,12.18,17.21,1020,,,87,1.52,231,,,,,,8,800,Clear,sky is clear,01n
1650441600,2022-04-20 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.4,,13.07,15.24,11.18,16.66,1019,,,86,1.21,217,,,,,,6,800,Clear,sky is clear,01n
1650445200,2022-04-20 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.24,,12.74,15.04,11.18,16.1,1019,,,85,1.39,213,,,,,,16,801,Clouds,few clouds,02n
1650448800,2022-04-20 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.63,,12.67,14.45,9.18,15.55,1019,,,88,1.53,226,,,,,,14,801,Clouds,few clouds,02n
1650452400,2022-04-20 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.88,,12.56,14.67,9.18,16.1,1019,,,86,1.73,227,,,,,,13,801,Clouds,few clouds,02n
1650456000,2022-04-20 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.38,,11.71,14.07,9.18,14.99,1019,,,84,1.81,228,,,,,,11,801,Clouds,few clouds,02n
1650459600,2022-04-20 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.08,,11.66,14.73,9.18,15.55,1019,,,80,2.29,226,,,,,,11,801,Clouds,few clouds,02d
1650463200,2022-04-20 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.18,,10.55,16.65,14.18,18.32,1020,,,65,1.85,221,,,,,,8,800,Clear,sky is clear,01d
1650466800,2022-04-20 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.33,,10.87,18.83,16.18,20.55,1019,,,58,1.65,225,,,,,,0,800,Clear,sky is clear,01d
1650470400,2022-04-20 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.23,,12.11,20.87,18.18,21.66,1018,,,56,1.23,233,,,,,,0,800,Clear,sky is clear,01d
1650474000,2022-04-20 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.69,,9.67,23.19,20.18,23.89,1016,,,41,1.28,275,,,,,,1,800,Clear,sky is clear,01d
1650477600,2022-04-20 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.08,,9.78,24.64,23.18,25.55,1015,,,38,1.31,314,,,,,,12,801,Clouds,few clouds,02d
1650481200,2022-04-20 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,26.71,,9.99,26.44,24.18,26.89,1014,,,35,1.54,330,,,,,,50,802,Clouds,scattered clouds,03d
1650484800,2022-04-20 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,27.38,,8.78,26.71,25.18,27.89,1013,,,31,1.39,328,,,,,,54,803,Clouds,broken clouds,04d
1650488400,2022-04-20 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,28.13,,9.42,27.24,26.18,28.89,1012,,,31,1.48,322,,,,,,70,803,Clouds,broken clouds,04d
1650492000,2022-04-20 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,26.6,,9.47,26.6,25.89,27.68,1011,,,34,2.41,277,,,,,,57,803,Clouds,broken clouds,04d
1650495600,2022-04-20 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.6,,7.28,23.98,23.88,24.9,1011,,,33,1.12,325,,,,,,45,802,Clouds,scattered clouds,03d
1650499200,2022-04-21 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.93,,6.25,22.17,19.18,23.32,1015,,,34,2.05,64,,,,,,90,804,Clouds,overcast clouds,04d
1650502800,2022-04-21 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.27,,9.95,24.84,16.18,27.26,1017,,,38,0.55,188,,0.47,,,,95,500,Rain,light rain,10n
1650506400,2022-04-21 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.85,,8.79,18.15,14.18,18.89,1018,,,52,1.02,244,,,,,,77,803,Clouds,broken clouds,04n
1650510000,2022-04-21 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.25,,9.33,17.59,15.18,19.43,1018,,,56,1.33,209,,,,,,56,803,Clouds,broken clouds,04n
1650513600,2022-04-21 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.58,,9.73,16.96,15.18,18.32,1018,,,60,1.49,178,,,,,,52,803,Clouds,broken clouds,04n
1650517200,2022-04-21 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.18,,9.85,16.57,13.18,18.32,1018,,,62,1.95,180,,,,,,23,801,Clouds,few clouds,02n
1650520800,2022-04-21 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.53,,10.65,17.01,14.18,18.32,1018,,,64,1.92,196,,,,,,7,800,Clear,sky is clear,01n
1650524400,2022-04-21 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.93,,11.26,17.48,13.18,18.32,1018,,,65,1.72,217,,,,,,4,800,Clear,sky is clear,01n
1650528000,2022-04-21 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.07,,11.35,16.63,11.18,17.77,1017,,,69,1.31,222,,,,,,2,800,Clear,sky is clear,01n
1650531600,2022-04-21 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.38,,10.57,14.88,10.18,17.21,1017,,,73,1.29,219,,,,,,1,800,Clear,sky is clear,01n
1650535200,2022-04-21 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.56,,12.87,15.36,10.18,17.21,1017,,,84,1.41,222,,,,,,0,800,Clear,sky is clear,01n
1650538800,2022-04-21 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.13,,12.45,14.89,9.18,16.66,1018,,,84,1.34,224,,,,,,0,800,Clear,sky is clear,01n
1650542400,2022-04-21 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.13,,12.81,14.94,9.18,16.66,1018,,,86,1.29,228,,,,,,0,800,Clear,sky is clear,01n
1650546000,2022-04-21 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.95,,12.88,15.74,11.18,16.66,1019,,,82,1.85,230,,,,,,0,800,Clear,sky is clear,01d
1650549600,2022-04-21 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.18,,11.45,16.76,15.18,18.32,1019,,,69,1.4,228,,,,,,0,800,Clear,sky is clear,01d
1650553200,2022-04-21 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.17,,11.23,18.71,16.18,19.99,1020,,,60,0.6,229,,,,,,0,800,Clear,sky is clear,01d
1650556800,2022-04-21 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.86,,12.14,21.51,19.18,22.21,1018,,,54,1.39,340,,,,,,0,800,Clear,sky is clear,01d
1650560400,2022-04-21 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.69,,9.67,23.19,22.18,23.89,1017,,,41,1.99,2,,,,,,34,802,Clouds,scattered clouds,03d
1650564000,2022-04-21 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.76,,9.88,24.31,24.18,24.9,1016,,,39,2.31,12,,,,,,41,802,Clouds,scattered clouds,03d
1650567600,2022-04-21 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.95,,9.33,25.95,25.18,26.66,1015,,,35,2.48,21,,,,,,41,802,Clouds,scattered clouds,03d
1650571200,2022-04-21 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,26.71,,9.12,26.36,26.18,26.89,1014,,,33,2.23,9,,,,,,49,802,Clouds,scattered clouds,03d
1650574800,2022-04-21 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,27.62,,9.45,26.92,22.18,27.89,1013,,,32,2,348,,,,,,38,802,Clouds,scattered clouds,03d
1650578400,2022-04-21 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,27.18,,8.12,26.53,23.18,28.32,1011,,,30,3.1,1,,,,,,32,802,Clouds,scattered clouds,03d
1650582000,2022-04-21 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,27.22,,8.15,26.56,24.18,27.89,1013,,,30,5.55,32,,,,,,50,802,Clouds,scattered clouds,03d
1650585600,2022-04-22 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.12,,12.02,24.84,24.89,25.46,1015,,,44,2.65,41,,,,,,69,803,Clouds,broken clouds,04d
1650589200,2022-04-22 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.79,,10.31,21.28,20.89,22.68,1016,,,48,1.22,252,,,,,,74,803,Clouds,broken clouds,04n
1650592800,2022-04-22 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.69,,9.75,18.08,17.18,18.89,1018,,,56,1.62,337,,,,,,90,804,Clouds,overcast clouds,04n
1650596400,2022-04-22 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.73,,11.66,16.34,16.18,16.89,1022,,,72,3.7,360,,0.9,,,,99,500,Rain,light rain,10n
1650600000,2022-04-22 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.08,,9.87,14.5,14.89,15.55,1024,,,71,2.25,12,,,,,,100,804,Clouds,overcast clouds,04n
1650603600,2022-04-22 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.47,,10.66,14.98,14.18,15.89,1024,,,73,0.95,173,,,,,,90,804,Clouds,overcast clouds,04n
1650607200,2022-04-22 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,11.12,14.5,13.18,14.99,1023,,,78,1.5,213,,0.11,,,,56,500,Rain,light rain,10n
1650610800,2022-04-22 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.76,,11.54,14.41,12.18,14.9,1022,,,81,1,236,,,,,,6,800,Clear,sky is clear,01n
1650614400,2022-04-22 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.76,,12.09,14.48,13.18,14.9,1021,,,84,1.38,256,,,,,,14,801,Clouds,few clouds,02n
1650618000,2022-04-22 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.48,,11.19,13.13,9.89,15,1021,,,86,1.17,250,,,,,,3,800,Clear,sky is clear,01n
1650621600,2022-04-22 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,11.15,,10.06,10.75,8.45,12.42,1022,,,93,0.88,253,,,,,,13,801,Clouds,few clouds,02n
1650625200,2022-04-22 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,10.96,,9.71,10.51,8.28,11.99,1022,,,92,0.86,238,,,,,,13,801,Clouds,few clouds,02n
1650628800,2022-04-22 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,11.33,,9.92,10.89,8.58,12.4,1022,,,91,1.1,240,,,,,,4,800,Clear,sky is clear,01n
1650632400,2022-04-22 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,12.78,,10.84,12.41,9.18,12.89,1022,,,88,0.8,246,,,,,,11,801,Clouds,few clouds,02d
1650636000,2022-04-22 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.93,,12.43,14.7,12.18,14.99,1022,,,85,0.46,308,,,,,,1,800,Clear,sky is clear,01d
1650639600,2022-04-22 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.95,,12.51,15.69,14.18,16.66,1022,,,80,1.07,358,,,,,,0,800,Clear,sky is clear,01d
1650643200,2022-04-22 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.09,,13.59,17.91,17.18,18.88,1021,,,75,1.85,9,,,,,,0,800,Clear,sky is clear,01d
1650646800,2022-04-22 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.08,,12.33,19.74,19.18,20.55,1020,,,61,2.91,10,,0.15,,,,20,500,Rain,light rain,10d
1650650400,2022-04-22 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.65,,11.3,20.21,20.46,21.66,1019,,,55,3.51,8,,0.1,,,,25,500,Rain,light rain,10d
1650654000,2022-04-22 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.78,,11.83,22.42,22.18,22.89,1017,,,50,3.96,15,,,,,,45,802,Clouds,scattered clouds,03d
1650657600,2022-04-22 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.09,,10.52,22.63,22.68,23.88,1016,,,45,4.26,10,,,,,,23,801,Clouds,few clouds,02d
1650661200,2022-04-22 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.85,,10.53,23.41,23.18,23.89,1015,,,43,4.99,5,,0.32,,,,26,500,Rain,light rain,10d
1650664800,2022-04-22 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.36,,10.99,23.97,23.79,25.18,1014,,,43,4.9,354,,0.27,,,,28,500,Rain,light rain,10d
1650668400,2022-04-22 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.01,,10.67,23.59,23.79,24.43,1014,,,43,4.96,5,,0.17,,,,41,500,Rain,light rain,10d
1650672000,2022-04-23 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.85,,11.54,23.49,23.18,23.89,1014,,,46,4.85,19,,,,,,9,800,Clear,sky is clear,01d
1650675600,2022-04-23 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.76,,9.67,20.17,19.89,22.21,1016,,,49,3.65,25,,,,,,2,800,Clear,sky is clear,01n
1650679200,2022-04-23 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.17,,10.46,18.63,18.79,19.99,1017,,,57,2.13,19,,,,,,3,800,Clear,sky is clear,01n
1650682800,2022-04-23 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.01,,11.81,18.61,17.18,19.43,1018,,,63,1.87,0,,,,,,3,800,Clear,sky is clear,01n
1650686400,2022-04-23 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.09,,11.87,17.7,15.18,18.88,1019,,,67,1.74,348,,,,,,4,800,Clear,sky is clear,01n
1650690000,2022-04-23 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.78,,13.09,17.55,14.18,17.89,1020,,,74,1.89,332,,,,,,2,800,Clear,sky is clear,01n
1650693600,2022-04-23 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.86,,13.39,16.69,13.18,17.21,1020,,,80,1.35,308,,,,,,0,800,Clear,sky is clear,01n
1650697200,2022-04-23 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.95,,12.7,15.72,12.18,16.66,1020,,,81,1.04,271,,,,,,4,800,Clear,sky is clear,01n
1650700800,2022-04-23 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.88,,12.02,14.59,11.18,16.1,1019,,,83,1.09,244,,,,,,0,800,Clear,sky is clear,01n
1650704400,2022-04-23 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.08,,11.6,13.76,10.18,15.55,1019,,,85,1.28,236,,,,,,4,800,Clear,sky is clear,01n
1650708000,2022-04-23 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.83,,11.18,13.46,11.18,14.99,1019,,,84,1.38,243,,,,,,6,800,Clear,sky is clear,01n
1650711600,2022-04-23 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.28,,10.81,12.88,11.18,14.99,1018,,,85,1.2,241,,,,,,1,800,Clear,sky is clear,01n
1650715200,2022-04-23 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.28,,10.46,12.83,11.89,14.99,1019,,,83,1.15,226,,,,,,3,800,Clear,sky is clear,01n
1650718800,2022-04-23 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.53,,10.52,13.08,10.18,15.55,1019,,,82,1.35,223,,,,,,1,800,Clear,sky is clear,01d
1650722400,2022-04-23 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.65,,10.62,15.15,15.46,16.66,1019,,,72,1.53,218,,,,,,1,800,Clear,sky is clear,01d
1650726000,2022-04-23 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.09,,12.32,17.76,16.18,18.88,1018,,,69,1.57,219,,,,,,0,800,Clear,sky is clear,01d
1650729600,2022-04-23 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.08,,13.3,19.84,18.18,20.55,1017,,,65,1.12,263,,,,,,28,802,Clouds,scattered clouds,03d
1650733200,2022-04-23 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.62,,11.06,22.19,20.18,22.89,1016,,,48,2.51,334,,,,,,24,801,Clouds,few clouds,02d
1650736800,2022-04-23 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.84,,10.86,23.43,21.18,23.89,1015,,,44,3.8,355,,,,,,14,801,Clouds,few clouds,02d
1650740400,2022-04-23 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.68,,10.56,24.27,23.79,25.55,1013,,,41,4.87,5,,,,,,17,801,Clouds,few clouds,02d
1650744000,2022-04-23 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.79,,10.01,25.39,22.18,26.1,1012,,,37,5.42,9,,,,,,36,802,Clouds,scattered clouds,03d
1650747600,2022-04-23 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,26.71,,10.83,26.52,18.18,26.89,1011,,,37,5.42,7,,,,,,31,802,Clouds,scattered clouds,03d
1650751200,2022-04-23 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.95,,12.42,25.95,19.18,26.66,1009,,,43,5.55,8,,0.47,,,,18,500,Rain,light rain,10d
1650754800,2022-04-23 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,26.71,,12,26.66,19.18,26.89,1009,,,40,5.42,4,,,,,,29,802,Clouds,scattered clouds,03d
1650758400,2022-04-24 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.08,,10.17,24.66,19.18,25.55,1010,,,39,5.16,3,,,,,,38,802,Clouds,scattered clouds,03d
1650762000,2022-04-24 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.65,,8.89,23.09,18.18,24.43,1011,,,39,4.14,16,,,,,,31,802,Clouds,scattered clouds,03n
1650765600,2022-04-24 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.09,,9.84,22.58,17.18,23.88,1012,,,43,2.42,26,,,,,,10,800,Clear,sky is clear,01n
1650769200,2022-04-24 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.07,,11.47,21.66,17.18,22.77,1014,,,51,2.04,23,,,,,,6,800,Clear,sky is clear,01n
1650772800,2022-04-24 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.4,,13.37,20.17,15.18,21.66,1014,,,64,0.85,6,,,,,,5,800,Clear,sky is clear,01n
1650776400,2022-04-24 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.08,,12.08,19.71,12.18,20.55,1015,,,60,0.07,275,,,,,,1,800,Clear,sky is clear,01n
1650780000,2022-04-24 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.17,,12.44,18.84,12.18,19.99,1015,,,65,0.62,244,,,,,,0,800,Clear,sky is clear,01n
1650783600,2022-04-24 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.3,,12.3,17.96,11.18,19.43,1015,,,68,1.31,231,,,,,,0,800,Clear,sky is clear,01n
1650787200,2022-04-24 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.83,,11.33,16.4,10.18,18.32,1014,,,70,1.7,222,,,,,,1,800,Clear,sky is clear,01n
1650790800,2022-04-24 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.18,,11.75,15.81,11.18,17.77,1014,,,75,1.48,213,,,,,,0,800,Clear,sky is clear,01n
1650794400,2022-04-24 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.93,,11.51,15.54,9.18,17.21,1013,,,75,1.33,214,,,,,,0,800,Clear,sky is clear,01n
1650798000,2022-04-24 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.4,,11.97,15.08,9.18,16.66,1013,,,80,1.84,216,,,,,,0,800,Clear,sky is clear,01n
1650801600,2022-04-24 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.24,,12,14.93,9.18,16.1,1014,,,81,2.02,219,,,,,,0,800,Clear,sky is clear,01n
1650805200,2022-04-24 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.11,,12.66,15.87,9.18,17.21,1015,,,80,2.46,223,,,,,,0,800,Clear,sky is clear,01d
1650808800,2022-04-24 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.08,,12.53,17.77,15.18,18.32,1016,,,70,1.85,218,,,,,,0,800,Clear,sky is clear,01d
1650812400,2022-04-24 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.12,,12.39,18.78,17.18,19.99,1015,,,65,1.63,223,,,,,,0,800,Clear,sky is clear,01d
1650816000,2022-04-24 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.71,,14.12,21.56,19.18,21.89,1014,,,62,1.13,234,,,,,,0,800,Clear,sky is clear,01d
1650819600,2022-04-24 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.64,,11.35,23.26,21.18,24.89,1013,,,46,0.8,305,,,,,,3,800,Clear,sky is clear,01d
1650823200,2022-04-24 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.92,,11.14,24.56,23.18,24.99,1011,,,42,1.61,360,,,,,,10,800,Clear,sky is clear,01d
1650826800,2022-04-24 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.79,,11.18,25.47,25.18,26.1,1010,,,40,2.35,15,,,,,,13,801,Clouds,few clouds,02d
1650830400,2022-04-24 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,26.71,,10.41,26.48,26.18,26.89,1009,,,36,3.14,17,,,,,,42,802,Clouds,scattered clouds,03d
1650834000,2022-04-24 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,27.78,,10.5,27.13,24.18,27.89,1008,,,34,2.54,17,,,,,,63,803,Clouds,broken clouds,04d
1650837600,2022-04-24 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,27.46,,11.89,27.1,20.18,27.89,1007,,,38,2.61,18,,,,,,82,803,Clouds,broken clouds,04d
1650841200,2022-04-24 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,25.79,,10.8,25.44,20.18,26.1,1009,,,39,3.2,33,,,,,,93,804,Clouds,overcast clouds,04d
1650844800,2022-04-25 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.3,,12.27,21.97,17.18,22.89,1013,,,53,2.02,261,,0.32,,,,100,500,Rain,light rain,10d
1650848400,2022-04-25 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.89,,13.12,19.63,16.18,19.9,1014,,,65,3.45,235,,0.15,,,,100,500,Rain,light rain,10n
1650852000,2022-04-25 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.37,,14.41,19.27,15.18,21.56,1015,,,73,2.56,236,,,,,,100,804,Clouds,overcast clouds,04n
1650855600,2022-04-25 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.63,,11.42,15.23,14.18,15.89,1015,,,76,1.7,238,,,,,,93,804,Clouds,overcast clouds,04n
1650859200,2022-04-25 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.27,,12.63,16.02,13.18,17.77,1015,,,79,0.98,224,,,,,,83,803,Clouds,broken clouds,04n
1650862800,2022-04-25 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.11,,13.04,15.92,13.18,17.21,1015,,,82,1.08,223,,,,,,73,803,Clouds,broken clouds,04n
1650866400,2022-04-25 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.48,,13.59,16.35,13.18,17.21,1015,,,83,1.07,225,,,,,,80,803,Clouds,broken clouds,04n
1650870000,2022-04-25 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.23,,13.71,16.13,13.18,16.66,1014,,,85,1.09,222,,,,,,72,803,Clouds,broken clouds,04n
1650873600,2022-04-25 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.23,,13.89,16.15,12.18,16.66,1014,,,86,1.2,222,,,,,,85,804,Clouds,overcast clouds,04n
1650877200,2022-04-25 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.43,,12.92,15.25,12.18,16.1,1014,,,85,1.25,222,,,,,,78,803,Clouds,broken clouds,04n
1650880800,2022-04-25 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,10.96,,8.88,10.38,9.3,13.89,1015,,,87,1.03,229,,,,,,0,800,Clear,sky is clear,01n
1650884400,2022-04-25 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.63,,11.96,14.34,10.18,15.55,1016,,,84,0.92,233,,,,,,0,800,Clear,sky is clear,01n
1650888000,2022-04-25 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.38,,11.53,14.04,9.18,14.99,1016,,,83,0.78,238,,,,,,1,800,Clear,sky is clear,01n
1650891600,2022-04-25 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.18,,12.5,14.95,10.18,15.55,1017,,,84,0.92,240,,,,,,2,800,Clear,sky is clear,01d
1650895200,2022-04-25 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.02,,10.85,16.53,14.18,17.77,1018,,,67,0.47,265,,,,,,1,800,Clear,sky is clear,01d
